Org|OrgSector|RverMonthYear|RverReviewer|RverPosition|RverLoc|RverRecom|RvReviewAbout|RvScore|RvComment|topic0|topic1|topic2|topic3|topic4|topic5|topic6|topic7|topic8|topic9
adidas ag|Handel|February 2020|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Overall|3.4|Es hÃ¤ngt sehr davon ab in welchem Bereich und welchem Level man dort angestellt ist .|0.082498826|0.078577206|0.07843106|0.07881727|0.08623489|0.1930641|0.08125503|0.0820636|0.16093317|0.078124814
adidas ag|Handel|February 2020|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Forschung / Entwicklung bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|3|SchÃ¶ner Campus aber die Menschlichkeit geht gerade verloren.|0.14579181|0.081918284|0.08979387|0.12538531|0.08172474|0.08532507|0.08069702|0.14974062|0.07802816|0.081595115
adidas ag|Handel|January 2020|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas in Herzogenaurach gearbeitet.|Empfohlen|Overall|5.0|Fairer Arbeitgeber, branchenÃ¼bliche Bezahlung, nettes team|0.10240055|0.07511829|0.21676795|0.14502493|0.07216231|0.094533406|0.077727005|0.07013096|0.07325978|0.07287485
adidas ag|Handel|January 2020|5|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas AG in NÃ¼rnberg gearbeitet.|Empfohlen|Overall|4.2|Top Arbeitgeber im Wandel|0.12857413|0.101838656|0.09507563|0.097467825|0.09395952|0.0926948|0.10862503|0.09129257|0.09446558|0.09600629
adidas ag|Handel|January 2020|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei Adidas in Berlin gearbeitet.|Nicht empfohlen|Overall|2.1|Konstruktive und analytische Bewertung|0.19597189|0.08920623|0.08916955|0.089760974|0.08933055|0.08932363|0.08928447|0.08935118|0.08925004|0.0893515
adidas ag|Handel|January 2020|7|Ex-Angestellte/r oder Arbeiter/in|Hat im Bereich Beschaffung / Einkauf bei Adidas in Berlin gearbeitet.|Empfohlen|Overall|4.1|Gut aber nicht perfekt und sehr interessant|0.08327489|0.08389484|0.087605365|0.22649452|0.081438035|0.088820174|0.08569958|0.08011556|0.10144742|0.081209615
adidas ag|Handel|January 2020|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas AG in Rieste gearbeitet.|Empfohlen|Overall|4.9|Alles gute, sehr gut. Sehr interessant.|0.08973257|0.07844295|0.08897719|0.2614037|0.07882798|0.08532976|0.08069799|0.08017608|0.07944271|0.07696901
adidas ag|Handel|December 2019|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Overall|1.4|Katastrophales Unternehmen|0.14102471|0.090841904|0.083134614|0.0982216|0.08386919|0.16471764|0.08255689|0.08464575|0.08742628|0.083561406
adidas ag|Handel|December 2019|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|1|Arbeiten unter Angst ist tÃ¤glicher Alltag|0.20891626|0.08868764|0.08474279|0.09372253|0.08261536|0.09630125|0.08819059|0.08871115|0.08460515|0.08350727
adidas ag|Handel|December 2019|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|1|Jeder kÃ¤mpft fÃ¼r sich; Pseudo-Teams aber kein Zusammenhalt hierarchieÃ¼bergreifend|0.09719969|0.114677764|0.11205627|0.091370374|0.0774403|0.17977495|0.077212565|0.09373164|0.077515855|0.07902062
adidas ag|Handel|December 2019|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Gleichberechtigung|1|NÃ¶, das ist nur ein Papiertiger|0.10570791|0.113638006|0.09558752|0.09286251|0.09877201|0.09914491|0.09767247|0.09204667|0.10739464|0.09717336
adidas ag|Handel|December 2019|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|Mobbing, AufhebensvertrÃ¤ge werden am FlieÃŸband angeboten; neuerdings auf aktiv auf Ã„ltere zugegangen ob sie nicht frÃ¼her aufheben mÃ¶chten. Unmenschlich!|0.10156568|0.06763483|0.18696465|0.18811522|0.06770123|0.070645794|0.06476594|0.0654014|0.063266195|0.12393909
adidas ag|Handel|December 2019|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Umwelt-/Sozialbewusstsein|1|Alles nur fake; von SozialbewuÃŸtsein kann keine Rede sein (siehe Umgang mit Ã„lteren)|0.08989763|0.16092646|0.09990575|0.1355611|0.08631408|0.091545284|0.08425163|0.067677155|0.113848984|0.07007195
adidas ag|Handel|December 2019|9|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Work-Life-Balance|1|Diese Firma nimmt nur. Zeit, Kraft, Gesundheit, Ã„lterwerden, Rausmobben|0.14159667|0.07912704|0.109766744|0.11211571|0.08102917|0.08194232|0.085171245|0.15566064|0.07122083|0.0823696
adidas ag|Handel|November 2019|10|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Beschaffung / Einkauf bei adidas AG in NÃ¼rnberg gearbeitet.|Empfohlen|Overall|4.2|Alles soweit super. Man kann sich weiterbilden und die Kollegen sind super.|0.12783015|0.09342356|0.09571642|0.11432823|0.0915194|0.1014777|0.09087697|0.09767525|0.09101413|0.09613817
adidas ag|Handel|November 2019|1|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich GeschÃ¤ftsfÃ¼hrung bei adidas AG in NÃ¼rnberg gearbeitet.|Empfohlen|Overall|4.6|Bei unserer Firma ist das a und o der zusammenhÃ¤lt zwischen jedem Kollegen.|0.13970733|0.08504989|0.085672796|0.11500412|0.08336971|0.089398205|0.08286821|0.13592884|0.08205893|0.10094197
adidas ag|Handel|November 2019|2|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Design / Gestaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Overall|2.7|unendliche Designfreiheiten - bis zum Review|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
adidas ag|Handel|November 2019|2|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Design / Gestaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|3|unterschiedlich von Team zu Team. Im kleinen Bereich gut, bei starken Hierarchien eher weniger gut|0.060390737|0.059498996|0.09820056|0.39442027|0.056554645|0.0789485|0.059144482|0.07548196|0.05977279|0.057587106
adidas ag|Handel|November 2019|2|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Design / Gestaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|3|unterschiedlich von Team zu Team. Im kleinen Bereich gut, bei starken Hierarchien eher weniger gut|0.06039159|0.059499007|0.0982468|0.39435422|0.056554608|0.0789498|0.059144348|0.0754992|0.059773088|0.05758733
adidas ag|Handel|November 2019|2|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Design / Gestaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|Wer sich traut um sein Recht zu kÃ¤mpfen, wird systematisch ausgeboten. Als Frau auch nach wie vor schwer und in Teilzeit massiv benachteiligt. Hat man einen Stempel, haftet er ewig an|0.3732147|0.049667716|0.08151124|0.057633583|0.04909368|0.059192266|0.0624911|0.1264275|0.04805084|0.09271741
adidas ag|Handel|November 2019|2|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Design / Gestaltung bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|"es gibt im Design kaum Leute, die Ã¤lter als 35 sind. In hÃ¶heren FÃ¼hrungspositionen schon, aber selbst die werden nach und nach ""gegangen"""|0.24213757|0.11768426|0.08856099|0.10154829|0.06343438|0.08541286|0.068978496|0.09468553|0.061848905|0.075708754
adidas ag|Handel|November 2019|3|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei adidas in Herzogenaurach gearbeitet.|Empfohlen|Overall|4.0|Sehr gut und zu empfehlen :)|0.09240304|0.09037732|0.09317002|0.18644132|0.09018409|0.09239334|0.08819827|0.088398404|0.08537271|0.09306152
adidas ag|Handel|November 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich PR / Kommunikation bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Overall|2.9|Keine klare Linie und geheime Agendas|0.09988929|0.09808989|0.096485905|0.09729976|0.11669649|0.09139278|0.09103673|0.13286832|0.08217668|0.094064154
adidas ag|Handel|November 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich PR / Kommunikation bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|3|Tolle GebÃ¤ude und Restaurants.|0.17923|0.09272948|0.08998244|0.093804665|0.09082145|0.0907624|0.09040809|0.090262726|0.09075267|0.091246076
adidas ag|Handel|November 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich PR / Kommunikation bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|3|Viele unzufriedene Kollegen|0.12782681|0.09342528|0.09571986|0.11429045|0.09152024|0.1015055|0.09087758|0.09767915|0.09101479|0.0961403
adidas ag|Handel|November 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich PR / Kommunikation bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|Frauen werden nur als Quote befÃ¶rdert|0.086109154|0.081421286|0.08582084|0.16649441|0.07918902|0.10839024|0.084491365|0.14066468|0.080480985|0.08693801
adidas ag|Handel|November 2019|4|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich PR / Kommunikation bei adidas AG in Herzogenaurach gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|Ãœ40 wird rausgemobbt|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
adidas ag|Handel|November 2019|5|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich PR / Kommunikation bei adidas in MÃ¼nchen gearbeitet.|Nicht empfohlen|Overall|3.3|Teilweise spannende Aufgaben, teilweise Betrug am Kunden|0.13091898|0.099773586|0.10308505|0.12585701|0.11356618|0.08401441|0.0797145|0.09423092|0.08710218|0.081737205
adidas ag|Handel|November 2019|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Adidas in Ochtrup gearbeitet.|Nicht empfohlen|Overall|1.0|Sehr hohe druck viel arbeit und keine hilfe.Psyche leidet extrem nach zwei jahre arbeit dort.|0.22968227|0.075325325|0.1478395|0.075797714|0.06306602|0.102790065|0.070687555|0.10201152|0.070369214|0.06243084
adidas ag|Handel|November 2019|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Adidas in Ochtrup gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|1|Sehr schlecht|0.112622|0.099759325|0.103755556|0.10101745|0.092223644|0.11403621|0.09628328|0.09378449|0.09430867|0.09220939
adidas ag|Handel|November 2019|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Adidas in Ochtrup gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|1|Sche......|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
adidas ag|Handel|November 2019|6|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Logistik / Materialwirtschaft bei Adidas in Ochtrup gearbeitet.|Nicht empfohlen|Work-Life-Balance|1|Keine|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
adidas ag|Handel|November 2019|7|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung bei adidas (Herzogenaurach / Deutschland) in Berlin gearbeitet.|Empfohlen|Overall|3.6|Generell herrscht eine gute Stimmung und die Einnahmen sind recht ordentlich|0.15674536|0.07657947|0.110829815|0.20751326|0.06953414|0.07586594|0.07423155|0.06992298|0.06692837|0.09184913
adidas ag|Handel|November 2019|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas Group in Deutschland gearbeitet.|Nicht empfohlen|Overall|1.6|Ein Arbeit Geber der nicht einmal seine Arbeitnehmer schÃ¤tzt! Null !! VertrÃ¤ge werden nicht verlÃ¤ngert!|0.34662718|0.07801555|0.095850684|0.064656764|0.07556185|0.07320782|0.07204391|0.061502166|0.06433974|0.06819434
adidas ag|Handel|November 2019|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas Group in Deutschland gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|3|Wenn du GlÃ¼ck hast|0.09064772|0.09468256|0.091109976|0.09986145|0.09090027|0.09049322|0.091924846|0.16984291|0.09092547|0.08961152
adidas ag|Handel|November 2019|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas Group in Deutschland gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|GelÃ¤ster Hinterm RÃ¼cken !|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
adidas ag|Handel|November 2019|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas Group in Deutschland gearbeitet.|Nicht empfohlen|Umwelt-/Sozialbewusstsein|1|Angeblich umweltbewusst haupsache die Ware voll mit Plastik verschicken !|0.13922976|0.081033766|0.07725009|0.07708931|0.082803875|0.14260866|0.097898155|0.07964921|0.1394295|0.08300768
adidas ag|Handel|November 2019|8|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei adidas Group in Deutschland gearbeitet.|Nicht empfohlen|Work-Life-Balance|1|Du muss deinen Urlaub verschieben damit Die Arbeit lÃ¤uft|0.09561836|0.087368235|0.19817437|0.08511777|0.08801425|0.104707|0.08631987|0.08738809|0.08237859|0.08491347
adidas ag|Handel|November 2019|9|FÃ¼hrungskraft / Management|Hat zum Zeitpunkt der Bewertung im Bereich Marketing / Produktmanagement bei adidas Originals Franchise Store Philip Woltersdorf e.K. in Hamburg gearbeitet.|Empfohlen|Overall|4.6|Das war sehr toll. Meine Arbeit ist super|0.089892484|0.08617042|0.12445769|0.08391702|0.08369461|0.09498075|0.08663248|0.18395707|0.08263288|0.08366459
adidas ag|Handel|November 2019|10|Zeitarbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Vertrieb / Verkauf bei Adidas in Berlin gearbeitet.|Empfohlen|Overall|3.8|Richtig gut hat es mir gefallen|0.16828799|0.11506088|0.10302257|0.12531511|0.07684561|0.09164589|0.08348056|0.07857693|0.080626726|0.07713775
adidas ag|Handel|November 2019|1|Zeitarbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Administration / Verwaltung bei Adidas in Berlin gearbeitet.|Empfohlen|Overall|3.8|Eine faszinierende Bewertung des Arbeitsleben|0.2405031|0.08388716|0.08330393|0.08596085|0.08713897|0.08287639|0.08306064|0.08490377|0.083504975|0.08486016
adidas ag|Handel|November 2019|2|Angestellte/r oder Arbeiter/in|Hat zum Zeitpunkt der Bewertung im Bereich Produktion bei Adidas in Uffenheim gearbeitet.|Nicht empfohlen|Overall|1.7|Kein guter Arbeitgeber, alles nur auf Zahlen ausgerichtet, der Mitarbeiter ist dabei egal.|0.22876942|0.08148991|0.09273613|0.09540917|0.07631164|0.09715869|0.0868409|0.08384343|0.0772878|0.0801529
adidas ag|Handel|November 2019|3|Ex-FÃ¼hrungskraft / Management|Hat im Bereich PR / Kommunikation bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Overall|1.5|Adi Dassler would cry...how a DAX oriented management ruins the heritage of a highly appreciated founder|0.0798445|0.08099856|0.090197176|0.08192721|0.08720174|0.08706286|0.096517876|0.13080575|0.17549816|0.0899462
adidas ag|Handel|November 2019|3|Ex-FÃ¼hrungskraft / Management|Hat im Bereich PR / Kommunikation bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|ArbeitsatmosphÃ¤re|1|Open space offices and meeting overload cause a high level of stress. Sick meeting culture (employees follow up on social media rather than following meeting topic). Unqualified superiors, international background counts more than experience. Management promotes mainly brownnoser. Helplessness- and no one dares to say anything. It will be turned into weaknesses and used to downgrade employees. No professional guidance or onboarding due to high level ( of unstructured) workload. This is caused by constant strategy (!), some senior manager show serious signs of narcissistic behavior. Tendencies of suppression, sectarian structures. Either u live and follow or u are a nobody- it is your fault if u canâ€˜t follow up or behave like the masses. Individuality is only accepted in the dress code- mindset shall be all the same|0.014853281|0.0148485545|0.015112742|0.019228818|0.016942455|0.014892263|0.01496372|0.018397465|0.8555301|0.015230648
adidas ag|Handel|November 2019|3|Ex-FÃ¼hrungskraft / Management|Hat im Bereich PR / Kommunikation bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Kollegenzusammenhalt|2|Some brave ones still exist with heart on right spot. But those get systematically excluded from promotions or internal development.|0.07519282|0.07482864|0.07503198|0.07477054|0.13681668|0.07668975|0.07632643|0.07441794|0.2612211|0.07470415
adidas ag|Handel|November 2019|3|Ex-FÃ¼hrungskraft / Management|Hat im Bereich PR / Kommunikation bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Gleichberechtigung|2|Depending on departments.|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1|0.1
adidas ag|Handel|November 2019|3|Ex-FÃ¼hrungskraft / Management|Hat im Bereich PR / Kommunikation bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Umgang mit Ã¤lteren Kollegen|1|Shameful. No respect for highly experienced employees. Only young and formable counts- those are easy to influence and manipulate. Average age 28 - ??? Says everything. Personal interests and natural developments of people, i.e. grounding a family or supporting sick elderly parents cause big troubles. High rate of deseases caused by stress due to work ( high unreachable company expectations vs. high own expectation levels - the former high potentials back in 2008-) â€”> over average depression and burnout rate. Dark number - internally not to be discussed. Those who have to leave caused by this are the â€ždonâ€™t talk aboutsâ€œ|0.01488912|0.015145222|0.014956338|0.015018699|0.85412717|0.015067026|0.015080136|0.01580504|0.024643362|0.0152679095
adidas ag|Handel|November 2019|3|Ex-FÃ¼hrungskraft / Management|Hat im Bereich PR / Kommunikation bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Umwelt-/Sozialbewusstsein|1|Environmental green washing- plastic products . Sensible to criticism|0.10082584|0.10056631|0.09700259|0.093538724|0.101628676|0.09613364|0.09395388|0.094164945|0.10669986|0.11548552
adidas ag|Handel|November 2019|3|Ex-FÃ¼hrungskraft / Management|Hat im Bereich PR / Kommunikation bei adidas in Herzogenaurach gearbeitet.|Nicht empfohlen|Work-Life-Balance|1|If u want u can do home office. But the constant reachability ruins all humble efforts of a life balance.|0.055388752|0.058638968|0.07219056|0.074495584|0.06350882|0.060896434|0.065203555|0.06986928|0.42251128|0.057296786
adidas ag|Handel|October 2019|4|Ex-Praktikant/in|Hat im Bereich Administration / Verwaltung bei adidas AG in Herzogenaurach gearbeitet.|Empfohlen|Overall|4.5|Herausforderndes Praktikum mit interessanten Einblicken|0.12511905|0.094417006|0.099348694|0.148354|0.09052278|0.0826498|0.10502495|0.08354458|0.08624474|0.08477439
adidas ag|Handel|October 2019|4|Ex-Praktikant/in|Hat im Bereich Administration / Verwaltung bei adidas AG in Herzogenaurach gearbeitet.|Empfohlen|Kollegenzusammenhalt|5|Starkes ZugehÃ¶rigkeitsgefÃ¼hl, hohe Identifikation mit dem Unternehmen und Purpose|0.1334508|0.09194814|0.1289081|0.12731689|0.0794063|0.107140124|0.07847089|0.087983854|0.0804851|0.08488976
